 from,to,value(ETH),timestamp
0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.99937,12/15/17 1:09 PM
0x82d031992c359e690c43e504b4806a709ee58bc0,0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,2.7,12/15/17 2:13 PM
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0.162,12/15/17 3:41 PM
0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0x8334a533f0c3f904ca59061fae649a8c596b09ac,2.8614729,12/15/17 4:42 PM
0x24019f57cc3a18078832f8fe1b599dc074e5ea92,0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0.25,12/16/17 5:30 AM
0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.24916,12/16/17 6:12 AM
0xe00c8799f954d38941d4efde665ac0ab23071f1c,0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0.7,12/16/17 8:05 AM
0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.699559,12/16/17 8:10 AM
0x32be343b94f860124dc4fee278fdcbd38c102d88,0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,1,12/16/17 1:25 PM
0x9c7d0ff1318631aebeb665f8a2cd5ab9b4e60296,0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0.2,12/16/17 3:09 PM
0x70dbda6f260a2c2d7ffbeffc422c2b36dca77400,0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0.55,12/16/17 8:51 PM
0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0x8334a533f0c3f904ca59061fae649a8c596b09ac,1.749475,12/16/17 9:30 PM
0x61242f960c028e4979dbb8e14d608486ff36cbdb,0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0.145,12/17/17 12:55 AM
0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.144475,12/17/17 5:36 AM
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0.1,12/17/17 6:32 AM
0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.099475,12/17/17 7:24 AM
0xcbd0f5edf8be5ee577fd450c62a89872ad3f36d4,0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0.11,12/17/17 9:38 AM
0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.109559,12/17/17 10:09 AM
0xa0fedc698967894f640b92ba7588538c16aba23b,0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0.5,12/17/17 12:39 PM
0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.499559,12/17/17 12:57 PM
0x32be343b94f860124dc4fee278fdcbd38c102d88,0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0.24570956,12/17/17 8:16 PM
0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.24526856,12/17/17 8:19 PM
0xa7ebc39035fd24d159455ac30b0d38efd65bbbaf,0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,1,12/17/17 10:08 PM
0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.999559,12/17/17 10:10 PM
0xd6bc0ab8c00f1d94c5597245a01e8336ef848e3b,0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,2.114234,12/18/17 1:45 AM
0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0x8334a533f0c3f904ca59061fae649a8c596b09ac,2.113793,12/18/17 1:47 AM
0x0975ca9f986eee35f5cbba2d672ad9bc8d2a0844,0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0.21,12/18/17 6:32 AM
0x3ec725f01c27a0f0a587e8c924e9f7e06a90180b,0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0.5,12/18/17 7:43 AM
0x32be343b94f860124dc4fee278fdcbd38c102d88,0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0.24867728,12/18/17 9:12 AM
0x347492fbf8aaa064d0883cbdfb1e8338002e02f2,0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0.371009547,12/18/17 9:52 AM
0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0x8334a533f0c3f904ca59061fae649a8c596b09ac,1.329245827,12/18/17 11:06 AM
0xcdbc833efebe3bdcd413e0f4b33046c3af2c742c,0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0.22,12/18/17 11:16 AM
0xf1536e3f0bc34f813b6e9da3f504e933d076ff35,0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0.14,12/18/17 11:46 AM
0x24019f57cc3a18078832f8fe1b599dc074e5ea92,0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,1.0555012,12/18/17 12:35 PM
0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0x8334a533f0c3f904ca59061fae649a8c596b09ac,1.4150602,12/18/17 1:04 PM
0x32be343b94f860124dc4fee278fdcbd38c102d88,0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0.28228786,12/18/17 1:37 PM
0x32be343b94f860124dc4fee278fdcbd38c102d88,0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0.66002644,12/18/17 3:00 PM
0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.9418733,12/18/17 4:01 PM
0xc14f0554967bf345719ec90a4f4f855402731a1d,0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,5,12/18/17 5:55 PM
0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0x8334a533f0c3f904ca59061fae649a8c596b09ac,4.999559,12/18/17 7:38 PM
0x32be343b94f860124dc4fee278fdcbd38c102d88,0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0.11488843,12/19/17 1:27 AM
0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.11444743,12/19/17 1:34 AM
0x32be343b94f860124dc4fee278fdcbd38c102d88,0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0.29,12/19/17 9:53 AM
0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.28937,12/19/17 9:56 AM
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,1.2,12/19/17 1:02 PM
0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0x8334a533f0c3f904ca59061fae649a8c596b09ac,1.1992902,12/19/17 1:12 PM
0x6e548974302c84276ab619ccc72ae9ef4a2ca362,0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0.1,12/19/17 2:53 PM
0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.0992902,12/19/17 3:52 PM
0xa07e7fc0da29fc7354775303240d2aab540c97ed,0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,7,12/19/17 7:53 PM
0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0x8334a533f0c3f904ca59061fae649a8c596b09ac,6.9992902,12/19/17 8:16 PM
0xf7b46c9eb1d89fa9feeedea5933b2aea275b6379,0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0.16,12/19/17 9:20 PM
0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.1592902,12/19/17 9:45 PM
0x62ba736d5d3ae554bc60af3e576c9a9e28e24e61,0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0.5375,12/20/17 3:23 AM
0xb00a80d585e72bcc9e10130b179e81d1ca41af60,0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,1,12/20/17 3:54 AM
0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0x8334a533f0c3f904ca59061fae649a8c596b09ac,1.5367902,12/20/17 5:35 AM
0x32be343b94f860124dc4fee278fdcbd38c102d88,0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,1.56,12/20/17 6:29 AM
0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0x8334a533f0c3f904ca59061fae649a8c596b09ac,1.5592902,12/20/17 6:30 AM
0x940a51d6024e06d677a16ef44e6946b709fbf249,0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0.11,12/20/17 9:29 AM
0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.109247612,12/20/17 9:35 AM
0x1fd6267f0d86f62d88172b998390afee2a1f54b6,0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0.3,12/20/17 9:55 AM
0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.299247612,12/20/17 9:59 AM
0x1fd6267f0d86f62d88172b998390afee2a1f54b6,0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0.11031762,12/20/17 12:18 PM
0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.10951962,12/20/17 12:20 PM
0x32be343b94f860124dc4fee278fdcbd38c102d88,0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0.24,12/21/17 2:17 PM
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0.21,12/21/17 5:31 PM
0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.44916,12/21/17 6:03 PM
0xb12b9a20dd71c2dfdcfdbfbe380482157ce46e87,0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0.1,12/21/17 6:15 PM
0xda173af4135f5c1d5006d668b20b73fca04ee126,0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0.29,12/21/17 6:15 PM
0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.38916,12/21/17 7:02 PM
0x0107e7be696f89e65662429dd1d03537de130d93,0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,1,12/21/17 11:57 PM
0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.99916,12/22/17 1:52 AM
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0.10565504,12/22/17 2:15 AM
0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.10481504,12/22/17 2:32 AM
0xec82a3773cea5f0d943093bd0d764cd85d7b90a3,0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0.3,12/22/17 5:56 AM
0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.29916,12/22/17 6:30 AM
0x7ed1e469fcb3ee19c0366d829e291451be638e59,0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,2,12/22/17 7:22 AM
0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0x8334a533f0c3f904ca59061fae649a8c596b09ac,1.99916,12/22/17 7:27 AM
0x5bf2d5aef4a4bf1616a0c2adb03b783fc82c0e50,0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0.1463953,12/22/17 10:24 AM
0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.1455553,12/22/17 10:36 AM
0x79c04ab34cc4184e74db781329dd6d72a17b23f3,0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,1,12/22/17 4:24 PM
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0.2,12/22/17 5:46 PM
0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0x8334a533f0c3f904ca59061fae649a8c596b09ac,1.19916,12/22/17 6:32 PM
0xde68323318321a4d2e3be52c387970a031ebe8de,0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0.712356526,12/22/17 11:55 PM
0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.711516526,12/23/17 12:01 AM
0x940a51d6024e06d677a16ef44e6946b709fbf249,0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0.17,12/23/17 5:28 AM
0x5baeac0a0417a05733884852aa068b706967e790,0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0.201664,12/23/17 9:40 AM
0x32be343b94f860124dc4fee278fdcbd38c102d88,0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0.6,12/23/17 9:48 AM
0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.971034,12/23/17 12:56 PM
0xa3e08504a3146275cbae955041925a291f8ba6dd,0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,3,12/23/17 1:54 PM
0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0x8334a533f0c3f904ca59061fae649a8c596b09ac,2.99937,12/23/17 3:04 PM
0xe9ace3c78236f6741f1f96de4f3cf3187afa0338,0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0.28,12/23/17 6:10 PM
0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.27937,12/23/17 6:35 PM
0x32be343b94f860124dc4fee278fdcbd38c102d88,0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0.1,12/24/17 1:17 AM
0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.09937,12/24/17 1:18 AM
0x32be343b94f860124dc4fee278fdcbd38c102d88,0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0.1812331,12/24/17 8:29 AM
0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.1807921,12/24/17 8:35 AM
0xf5f6991304b71725b12b53265050c8b8f0c7d464,0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0.3,12/24/17 11:08 AM
0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.299454,12/24/17 11:19 AM
0x98dd0ea1a421361dee91fde611b8c39f123b82be,0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0.39,12/24/17 2:00 PM
0x007174732705604bbbf77038332dc52fd5a5000c,0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0.35214523,12/24/17 4:05 PM
0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.74155723,12/24/17 7:08 PM
0x139e19e3b82dad5562db4db0c9292b84e332ec72,0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0.24968662,12/24/17 7:13 PM
0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.24924562,12/24/17 8:35 PM
0x1aed98fd291c52eb5905a34c6bdd4197e03177ca,0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0.14,12/25/17 3:54 AM
0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.139559,12/25/17 4:57 AM
0x6baa7b05cd95ab7bba6f04cd38aa40c43f9d7f9c,0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0.92115691,12/25/17 6:54 AM
0xb3aaaae47070264f3595c5032ee94b620a583a39,0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,2.42,12/25/17 7:20 AM
0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0x8334a533f0c3f904ca59061fae649a8c596b09ac,3.34071591,12/25/17 8:25 AM
0xcc0ec33797fe9a0c8b73c46eac9de27b314c6f49,0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0.1,12/25/17 9:09 AM
0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.099559,12/25/17 11:00 AM
0xf250f303e3360020baaeecba8d2c488c0c31ecbd,0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0.14139714,12/25/17 11:00 AM
0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.14095614,12/25/17 11:01 AM
0x32be343b94f860124dc4fee278fdcbd38c102d88,0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0.2,12/25/17 12:19 PM
0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.199559,12/25/17 12:48 PM
0xb67d5d161d4ca9e124adf1dfa9ab6b4aba014453,0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0.61,12/25/17 3:24 PM
0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.609559,12/25/17 3:26 PM
0xe2bdcc7ca94046831a5be62851334337b73689fe,0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0.12,12/25/17 4:14 PM
0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.119559,12/25/17 4:16 PM
0x3615fe803df1fb96465183e5beba252b9e1735b7,0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0.21239903,12/25/17 5:46 PM
0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.21195803,12/25/17 5:49 PM
0xc63d5c2964be69ed479f8168717748e796e1bc1f,0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0.10567004,12/25/17 9:26 PM
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,2.5,12/25/17 10:32 PM
0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0x8334a533f0c3f904ca59061fae649a8c596b09ac,2.60522904,12/26/17 2:05 AM
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0.194,12/26/17 2:35 AM
0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.193559,12/26/17 3:16 AM
0x86ab75f61057d1c2b616f08ead9185caa09dc8f0,0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0.15,12/26/17 6:42 AM
0x741d5f88d1b73cf5831374a8e9c321990f2a5ccc,0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0.6651,12/26/17 7:40 AM
0xb33d0f170142b0425e89f366c488b617ad54a372,0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0.25168476,12/26/17 10:30 AM
0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0x8334a533f0c3f904ca59061fae649a8c596b09ac,1.06634376,12/26/17 1:08 PM
0xd3249952c94265fa987cdca24efd9ef545082ec8,0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0.2738479,12/27/17 3:32 AM
0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.2734069,12/27/17 4:16 AM
0xb3d3eee0f0733622f654fe005049babce2b559f3,0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0.37566054,12/27/17 9:39 AM
0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.37524054,12/27/17 9:43 AM
0xd2bfb1891ef89fff758ff179dabec4948cc56b5d,0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,2.5,12/27/17 12:03 PM
0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0x8334a533f0c3f904ca59061fae649a8c596b09ac,2.49958,12/27/17 12:12 PM
0xcf9793c38670ad52c8024381166a81a4fa3acd9f,0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,3,12/27/17 4:30 PM
0x69af03a2ad0c4b62ccdc686f528b52890be3b92e,0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0.20491754,12/27/17 6:03 PM
0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0x8334a533f0c3f904ca59061fae649a8c596b09ac,3.20449754,12/27/17 8:46 PM
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0.17784497,12/27/17 8:48 PM
0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.17742497,12/27/17 8:52 PM
0x5a6fc8a00e4485a215567746b23ad3b8285f95d1,0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0.2,12/28/17 1:44 AM
0x439705120adeac32db83412e4597903de30edbe7,0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,1.5,12/28/17 4:24 AM
0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0x8334a533f0c3f904ca59061fae649a8c596b09ac,1.69958,12/28/17 4:50 AM
0xab3d5fb71419ea421e94799bdef149dc5e81cc9d,0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0.22,12/28/17 5:29 AM
0x32be343b94f860124dc4fee278fdcbd38c102d88,0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0.3,12/28/17 8:25 AM
0xacba2e96a3cfc4909c2715faf7d9c9f8a6f1f330,0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0.15,12/28/17 10:49 AM
0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.66958,12/28/17 11:06 AM
0xadef08916bec0dfda55b5a4c667adc2b3a10c8d1,0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,7.38435795,12/28/17 1:50 PM
0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0x8334a533f0c3f904ca59061fae649a8c596b09ac,7.38393795,12/28/17 2:22 PM
0xf5bec430576ff1b82e44ddb5a1c93f6f9d0884f3,0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0.120612,12/28/17 3:36 PM
0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.120192,12/28/17 3:51 PM
0x32be343b94f860124dc4fee278fdcbd38c102d88,0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0.2,12/29/17 6:52 AM
0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.19958,12/29/17 6:54 AM
0xe7b9d0a9ed39d956e3a4c436bfbb76d77c48c8c4,0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,1.999517,12/29/17 12:08 PM
0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0x8334a533f0c3f904ca59061fae649a8c596b09ac,1.999097,12/29/17 12:12 PM
0xc68b11bb6e127502fc74a5f10ccb1c9b97466119,0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0.28457059,12/29/17 2:33 PM
0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.28415059,12/29/17 2:56 PM
0x43375e2f4ae731f74093177cac5ee39439efd67d,0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0.142,12/29/17 4:47 PM
0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.14158,12/29/17 5:34 PM
0x454ea36a1053d49db3c1737c08ac005b51ce3f80,0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0.42,12/30/17 4:36 AM
0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.41958,12/30/17 5:28 AM
0x5313e613049f251b81a6969bc9d55f556a4dfedf,0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0.128,12/30/17 7:52 AM
0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.12758,12/30/17 7:57 AM
0x4c34ae54dc716808e94af3d1d638b8ea3a23fa9b,0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0.19262,12/30/17 12:10 PM
0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.1922,12/30/17 12:12 PM
0x0fb03b091604d503859ec8ecd87c8bbdd7d17043,0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0.2,12/30/17 2:37 PM
0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.19958,12/30/17 2:40 PM
0x32be343b94f860124dc4fee278fdcbd38c102d88,0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,1.28409682,12/30/17 5:23 PM
0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0x8334a533f0c3f904ca59061fae649a8c596b09ac,1.28367682,12/30/17 6:13 PM
0x4bbfb602e691780a5234c16e55af5851f5a75e79,0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,4.3,12/30/17 6:47 PM
0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0x8334a533f0c3f904ca59061fae649a8c596b09ac,4.29958,12/30/17 6:56 PM
0x7dd7fdba04c3445900a4bb6e91cbb0ca1474928e,0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0.9,12/30/17 8:22 PM
0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.89958,12/30/17 8:40 PM
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,1.14,12/30/17 11:11 PM
0xde68323318321a4d2e3be52c387970a031ebe8de,0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0.782091209,12/31/17 3:04 AM
0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0x8334a533f0c3f904ca59061fae649a8c596b09ac,1.921671209,12/31/17 5:10 AM
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0.301,12/31/17 8:16 AM
0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.30058,12/31/17 8:54 AM
0xdae9a97d95e1b15eee0055816cba44654b1517d8,0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0.105,1/2/18 1:39 PM
0x76bb8669f43a6597989e7423ecb2aa0d5b2ddb82,0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,0.462959151,1/2/18 2:29 PM
